establishment_id,establishment_number,EstNumber_0,EstNumber_1,EstNumber_2,EstNumber_3,establishment_name,duns_number,street,city,state,zip,phone,grant_date,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code,Establishment Number,Modified Line Speed Flag,load_date,modified_line_speed_flag,est_status,LatestMPIActiveDate,standardized_name,company_name,grant_date_key,inspection_system_npis,inspection_system_npis_waiver,inspection_system_nsis,slaughter,processing,meat_slaughter,poultry_slaughter,young_chicken_slaughter,young_turkey_slaughter,meat_processing,poultry_processing,egg_processing,processing_volume_category,slaughter_volume_category,listeria_alternative,young_chicken_carcasses_category,young_turkey_carcasses_category,comminuted_chicken_category,comminuted_turkey_category,chicken_parts_category,category_start_date,category_end_date
3364,M5540+P5540,M5540,P5540,,,Shamrock Meat Processing LLC,,635 S 240th St ,Waterloo,NE,68069,(402) 669-3594,2025-04-07,Meat Processing; Poultry Processing,,15,1522,Very Small,41.253232691844,-96.291782786841,Douglas County,31055,,N,2026-08-24,N,Active,,Shamrock Meat Processing LLC,Shamrock Meat Processing LLC,20250407,,,,,Yes,,,,,Yes,,,2,,Alternative 2 Choice 2,,,,,,,
3648,M5541A+P5541A+V5541A,M5541A,P5541A,V5541A,,"Native American Enterprises, LLC",,230 N West St ,Wichita,KS,67203,(316) 946-5522,2022-05-09,Meat Processing; Off-Premise Freezing - Meat; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,"Bar None Foods, LLC; Blockncleaver, LLC; LiL Brave Foods, LLC; McGreevys Meat, LLC; Native Homeland, LLC",35,3509,Small,37.686867996904,-97.388590023568,Sedgwick County,20173,,N,2026-08-24,N,Active,,"Native American Enterprises, LLC","Bar None Foods, LLC",20220509,,,,,Yes,,,,,Yes,Yes,,4,,,,,,,,,
3366,M5542A+P5542A,M5542A,P5542A,,,"Tur-Pak Foods, Inc.",,6201 MacArthur Street ,Sioux City,IA,51111,(712) 277-8484,1990-01-09,,"Co-Pak Foods, Inc.; Kustom Pak Foods. Ltd.; Marbac, Inc.; Pak Fabricators, Ltd.",25,2523,Small,42.39803599,-96.37218804,Woodbury County,19193,,N,2026-08-24,N,Inactive,2024-08-07,"Tur-Pak Foods, Inc.","Co-Pak Foods, Inc.",19900109,,,,,,,,,,,,,,,,,,,,,,
6166703,M555+V555,M555,V555,,,One World Specialties,022114408,1945 Pama Lane ,Las Vegas,NV,89119,(760) 550-5422,2022-06-29,Certification - Export; Meat Processing,Baja; Baja Vida; Cowboy Codys Jawbox; Gnarly Gerky,05,0510,Small,36.065856998817,-115.12578997534,Clark County,32003,,N,2026-08-24,N,Active,,One World Specialties,Baja,20220629,,,,,Yes,,,,,Yes,,,3,,Alternative 3,,,,,,,
2834,M5552+P5552,M5552,P5552,,,"Roca, Inc.",,5275 S. Archer Ave. ,Chicago,IL,60632,(000) 000-0000,2021-08-30,Meat Processing; Poultry Processing,El Superior; Old Fashioned Meat Co.,50,5003,Small,41.798709003161,-87.738293003169,Cook County,17031,,N,2026-08-24,N,Active,,"Roca, Inc.",El Superior,20210830,,,,,Yes,,,,,Yes,Yes,,5,,,,,,,,,
3368,M5553+P5553,M5553,P5553,,,"Del Gould Meats, Inc.",,3520 N. 20th Street ,Lincoln,NE,68521,(402) 438-3520,2021-07-15,Meat Processing; Poultry Processing,Nebraska Steaks,15,1516,Small,40.846707988925,-96.691163963029,Lancaster County,31109,,N,2026-08-24,N,Active,,"Del Gould Meats, Inc.",Nebraska Steaks,20210715,,,,,Yes,,,,,Yes,Yes,,4,,,,,,,NA,2025-06-29,2026-06-27
6168898,M5555+P5555+I2857A+V2857A,M5555,P5555,I2857A,V2857A,Agile Cold Storage Joliet LLC,,2791 Spencer Road ,Joliet ,IL,60433,(779) 375-3130,2024-04-23,Certification - Export; Identification - Meat; Identification - Poultry,,50,5006,Large,41.49635382,-88.0311329,Will County,17197,,N,2026-08-24,N,Inactive,2025-08-13,Agile Cold Storage Joliet LLC,Agile Cold Storage Joliet LLC,20240423,,,,,,,,,,,,,,,,,,,,,,
9368,M5561A+P5561A+V5561A,M5561A,P5561A,V5561A,,"Bar-W Meat Company, LLC",,3517 Conway Street ,Fort Worth,TX,76111,(817) 831-0051,2021-10-04,Meat Processing; Poultry Processing; Voluntary Processing - Meat,Bar-W Foods; Bar-W Meat Company; Country Grillers; J.W. Foods; Ranch Brand,40,4025,Small,32.768444997616,-97.296840035029,Tarrant County,48439,,N,2026-08-24,N,Active,,"Bar-W Meat Company, LLC",Bar-W Foods,20211004,,,,,Yes,,,,,Yes,Yes,,4,,,,,,,,,
3650,M5562+P5562+V5562,M5562,P5562,V5562,,S&S Quality Meats,007150212,4700 W Highway 50 ,Emporia,KS,66801,(620) 342-6354,2021-07-13,Certification - Export; Identification - Meat; Identification - Poultry; Meat Processing; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Poultry,Fanestil Meats; Fanestil Packing Company,35,3509,Small,38.413825011074,-96.24761996616,Lyon County,20111,,N,2026-08-24,N,Active,,S&S Quality Meats,Fanestil Meats,20210713,,,,,Yes,,,,,Yes,Yes,,4,,Alternative 2 Choice 2,,,3,,,2025-06-29,2026-06-27
3372,M5578+P5578,M5578,P5578,,,"Arck Foods, Inc.",,6240 McCormick Drive ,Lincoln,NE,68507,(402) 474-4626,2018-06-06,Meat Processing; Poultry Processing,Cedar Hollow Foods,15,1516,Small,40.877546016536,-96.63484796725,Lancaster County,31109,,N,2026-08-24,N,Active,,"Arck Foods, Inc.",Cedar Hollow Foods,20180606,,,,,Yes,,,,,Yes,,,4,,Alternative 3,,,,,,,
3374,M5581+P5581,M5581,P5581,,,"Westin, Inc. Fairbury Food Division",,810 Bacon Road 601 Bacon Road,Fairbury,NE,68352,(402) 729-3379,2021-07-26,Meat Processing; Poultry Processing,,15,1516,Small,40.132802981014,-97.175291961606,Jefferson County,31095,,N,2026-08-24,N,Active,,"Westin, Inc. Fairbury Food Division","Westin, Inc. Fairbury Food Division",20210726,,,,,Yes,,,,,Yes,,,5,,Alternative 3,,,,,,,
4225,M5590+P5590,M5590,P5590,,,Ajinomoto Foods North America,,601 East 3rd Street ,Lampasas,TX,76550,(512) 528-7500,2021-08-05,Meat Processing; Poultry Processing,Ajinomoto Foods; Ajinomoto Windsor; Windsor Foods,40,4033,Small,31.066702986633,-98.1765529598,Lampasas County,48281,,N,2026-08-24,N,Active,,Ajinomoto Foods North America,Ajinomoto Foods,20210805,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
2601,M5593+P5593,M5593,P5593,,,Grabill Canning Company,,13211 West St. ,Grabill,IN,46741,(260) 627-3691,2021-08-17,Meat Processing; Poultry Processing,Grabill Country Meats,50,5033,Very Small,41.207760018859,-84.969114030231,Allen County,18003,,N,2026-08-24,N,Active,,Grabill Canning Company,Grabill Country Meats,20210817,,,,,Yes,,,,,,,,3,,,,,,,,,
2216,M56+P56,M56,P56,,,Pilgrim's Pride Corporation,007334170,330 CO-OP DRIVE ,TIMBERVILLE,VA,22853,(540) 901-6100,2021-05-13,Poultry Processing; Poultry Slaughter,,80,8008,Large,38.632766985629,-78.784227035374,Rockingham County,51165,,N,2026-08-24,N,Active,,Pilgrim's Pride Corporation,Pilgrim's Pride Corporation,20210513,Yes,,,Yes,Yes,,Yes,Yes,,,Yes,,5,5,,2,,,,1,2025-06-29,2026-06-27
6166713,M560+P560,M560,P560,,,"Gentleman Sausages, LLC",,112 N 4th St ,Coeur d'Alene,ID,83814,(208) 818-6754,2023-08-29,Meat Processing; Poultry Processing,,15,1525,Very Small,47.674085003172,-116.780951990178,Kootenai County,16055,,N,2026-08-24,N,Active,,"Gentleman Sausages, LLC","Gentleman Sausages, LLC",20230829,,,,,Yes,,,,,Yes,Yes,,1,,,,,,,,,
3029,M5617+P5617+G1215+V5617,M5617,P5617,G1215,V5617,Cargill Kitchen Solutions,071374854,206 West 4th Street ,Monticello,MN,55362,(763) 271-5600,2021-07-07,Egg Product; Meat Processing; Poultry Processing,,25,2504,Small,45.304009008829,-93.798472030926,Wright County,27171,,N,2026-08-24,N,Active,,Cargill Kitchen Solutions,Cargill Kitchen Solutions,20210707,,,,,Yes,,,,,Yes,,Yes,5,,Alternative 2 Choice 2,,,,,,,
6958,M562,M562,,,,"JBS Green Bay, Inc.",,1330 Lime Kiln Road ,Green Bay,WI,54311,(920) 593-9734,2021-10-06,Meat Processing; Meat Slaughter,"JBS Green Bay, Inc.; JBS Packerland, Inc.; JBS USA Food Company",25,2524,Large,44.480379984938,-87.984820030623,Brown County,55009,,N,2026-08-24,N,Active,,"JBS Green Bay, Inc.","JBS Green Bay, Inc.",20211006,,,,Yes,Yes,Yes,,,,Yes,,,5,4,,,,,,,,
3384,M5622+P5622+V5622,M5622,P5622,V5622,,Albion Locker,,129 W. Church Street ,Albion,NE,68620,(402) 395-2619,2020-03-25,Meat Processing; Meat Slaughter; Voluntary Processing - Meat,,15,1528,Very Small,41.691731988309,-97.998047004453,Boone County,31011,,N,2026-08-24,N,Active,,Albion Locker,Albion Locker,20200325,,,,Yes,Yes,Yes,,,,Yes,,,3,1,,,,,,,,
3385,M5626+P5626,M5626,P5626,,,"Byerly Foods International, Inc.",,877 North Lake Street ,Lake Mills,IA,50450,(641) 592-7700,2021-03-17,Meat Processing; Poultry Processing,"Lund Food Holdings, Inc.",25,2529,Small,43.428970018136,-93.533206001638,Winnebago County,19189,,N,2026-08-24,N,Active,,"Byerly Foods International, Inc.","Lund Food Holdings, Inc.",20210317,,,,,Yes,,,,,Yes,Yes,,4,,Alternative 3,,,,,,,
6959,M562M,M562M,,,,"JBS Plainwell, Inc.",,11 Eleventh St. ,Plainwell,MI,49080,(269) 685-6886,2022-01-27,Meat Processing; Meat Slaughter,"JBS Packerland, Inc.; JBS Plainwell, Inc.; JBS USA Food Company",50,5009,Large,42.420842983956,-85.646614965818,Kalamazoo County,26077,,N,2026-08-24,N,Active,,"JBS Plainwell, Inc.","JBS Packerland, Inc.",20220127,,,,Yes,Yes,Yes,,,,Yes,,,5,4,,,,,,,,
4226,M5630+P5630,M5630,P5630,,,"SFC Global Supply Chain, Inc.",,1251 Scarborough Lane ,Pasadena,TX,77506,(713) 740-7200,2016-10-18,Meat Processing; Poultry Processing,,40,4032,Large,29.692064998528,-95.226809017,Harris County,48201,,N,2026-08-24,N,Active,,"SFC Global Supply Chain, Inc.","SFC Global Supply Chain, Inc.",20161018,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
4227,M5630D+P5630D,M5630D,P5630D,,,"SFC Global Supply Chain, Inc.",,612 Georgia Avenue ,Deer Park,TX,77536,(952) 832-4341,2021-07-21,Meat Processing; Poultry Processing,,40,4032,Small,29.70625616051,-95.135235969738,Harris County,48201,,N,2026-08-24,N,Active,,"SFC Global Supply Chain, Inc.","SFC Global Supply Chain, Inc.",20210721,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
7069,M5648+P5648+V5648,M5648,P5648,V5648,,"Lake Geneva Country Meats, Inc",,5907 State Road 50 East ,Lake Geneva,WI,53147,(262) 248-3339,2021-07-26,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Slaughter - Meat,,25,2530,Small,42.593978989215,-88.350473012938,Walworth County,55127,,N,2026-08-24,N,Active,,"Lake Geneva Country Meats, Inc","Lake Geneva Country Meats, Inc",20210726,,,,Yes,Yes,Yes,,,,Yes,Yes,,4,1,Alternative 3,,,,,,,
6166714,M565,M565,,,,Montgomery's Meat Co.,,488 S Weed Blvd ,Weed,CA,96094,(530) 905-2851,2023-04-20,,,15,1504,Very Small,41.41582002,-122.383658,Siskiyou County,6093,,N,2026-08-24,N,Inactive,2025-03-07,Montgomery's Meat Co.,Montgomery's Meat Co.,20230420,,,,,,,,,,,,,,,,,,,,,,
3391,M5650+P5650+V5650,M5650,P5650,V5650,,Custom Pack Inc.,,601 West J. Street ,Hastings,NE,68901,(402) 462-2532,2021-07-23,Identification - Meat; Identification - Poultry; Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,Biehl Beef Company; King Canyon Buffalo,15,1516,Small,40.56738999233,-98.388901016856,Adams County,31001,,N,2026-08-24,N,Active,,Custom Pack Inc.,Biehl Beef Company,20210723,,,,,Yes,,,,,Yes,,,3,,,,,,,,,
3392,M5652+P5652,M5652,P5652,,,Main Street Market,,306 Main Street ,Humphrey,NE,68642,(402) 923-1010,2014-10-14,Meat Processing; Meat Slaughter; Poultry Processing,City Meat Market,15,1528,Very Small,41.692084992161,-97.484977970591,Platte County,31141,,N,2026-08-24,N,Active,,Main Street Market,City Meat Market,20141014,,,,Yes,Yes,Yes,,,,Yes,,,2,1,Alternative 3,,,,,,,
3396,M5658+P5658+V5658,M5658,P5658,V5658,,Loeffel Meat Laboratory / Animal Science Department,,A213 Animal Science 3940 Fair St.,Lincoln,NE,68583,(402) 472-6457,2017-02-14,Meat Processing; Meat Slaughter; Poultry Processing; Poultry Slaughter; Voluntary Processing - Meat,,15,1516,Very Small,40.832326990009,-96.664428960841,Lancaster County,31109,,N,2026-08-24,N,Active,,Loeffel Meat Laboratory / Animal Science Department,Loeffel Meat Laboratory / Animal Science Department,20170214,,,,Yes,Yes,Yes,,,,Yes,,,3,1,Alternative 3,,,,,,,
2602,M5659+P5659+V5659,M5659,P5659,V5659,,"Schubert's Smokehouse Packing Co., Inc.",,700 South Breese Street ,Millstadt,IL,62260,,2021-08-16,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,"Schubert Smokehouse & Packing Co., Inc.",50,5007,Small,38.455434999641,-90.089898970951,St. Clair County,17163,,N,2026-08-24,N,Active,,"Schubert's Smokehouse Packing Co., Inc.","Schubert Smokehouse & Packing Co., Inc.",20210816,,,,Yes,Yes,Yes,,,,Yes,,,3,1,Alternative 3,,,,,,,
6167355,M565A+V565A,M565A,V565A,,,Montgomerys Meats Inc,,175 N 1st St ,Central Point,OR,97502,(541) 664-0727,2025-06-04,Meat Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,15,1504,Very Small,42.375598015439,-122.918687007818,Jackson County,41029,,N,2026-08-24,N,Active,,Montgomerys Meats Inc,Montgomerys Meats Inc,20250604,,,,,Yes,,,,,Yes,,,2,,,,,,,,,
6168414,M565B+V565B,M565B,V565B,,,Montgomerys Meats Inc,,5700 Upton Rd ,Central Point,OR,97502,(530) 905-2851,2025-08-26,Meat Processing; Meat Slaughter; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,15,1504,Very Small,42.39851501882,-122.906817981464,Jackson County,41029,,N,2026-08-24,N,Active,,Montgomerys Meats Inc,Montgomerys Meats Inc,20250826,,,,Yes,,Yes,,,,,,,,1,,,,,,,,
3397,M5660,M5660,,,,Willow Creek Meats,,77178 US Hwy 83 ,McCook,NE,69001,(308) 345-5029,2026-04-24,Meat Processing; Meat Slaughter,,15,1512,Very Small,40.198555513303,-100.623586260834,Red Willow County,31145,,N,2026-08-24,N,Active,,Willow Creek Meats,Willow Creek Meats,20260424,,,,Yes,Yes,Yes,,,,Yes,,,4,1,,,,,,,,
4228,M5666+P5666+V5666,M5666,P5666,V5666,,"Quality Sausage Company, LLC",,1925 Lone Star Drive ,Dallas,TX,75212,(214) 634-3400,2021-04-02,Certification - Export; Meat Processing; Poultry Processing,Quality Sausage Company,40,4024,Small,32.771260981807,-96.85946402925,Dallas County,48113,,N,2026-08-24,N,Active,,"Quality Sausage Company, LLC",Quality Sausage Company,20210402,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
6165813,M5666T+P5666T+V5666T,M5666T,P5666T,V5666T,,"Quality Sausage QOZ, LLC",,2101 Lone Star Drive ,Dallas,TX,75212,(214) 634-6400,2022-03-12,Certification - Export; Meat Processing; Poultry Processing,,40,4024,Small,32.770340984115,-96.858870003772,Dallas County,48113,,N,2026-08-24,N,Active,,"Quality Sausage QOZ, LLC","Quality Sausage QOZ, LLC",20220312,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
126992,M5668+P5668+V5668,M5668,P5668,V5668,,"Food Solutions 2, Inc.",,4950 Oakland Street ,Denver,CO,80239,(720) 287-4004,2021-07-26,Meat Processing; Poultry Processing; Voluntary Processing - Meat,,15,1514,Very Small,39.78743701232,-104.850170959183,Denver County,08031,,N,2026-08-24,N,Active,,"Food Solutions 2, Inc.","Food Solutions 2, Inc.",20210726,,,,,Yes,,,,,Yes,Yes,,3,,Alternative 3,,,,,NA,2025-06-29,2026-06-27
6163722,M5672+P5672+V5672,M5672,P5672,V5672,,Del-Val Food Ingredients,,3001 Irwin Road ,Mt. Laurel,NJ,8054,(856) 778-6623,2017-11-02,Food Inspection; Identification - Meat; Identification - Poultry,,80,8012,Very Small,39.96615801,-74.89543199,Burlington County,34005,,N,2026-08-24,N,Inactive,2025-06-20,Del-Val Food Ingredients,Del-Val Food Ingredients,20171102,,,,,,,,,,,,,,,,,,,,,,
3400,M5674+P5674,M5674,P5674,,,Hastings Foods L.L.C.,,3317 Island Circle ,Grand Island,NE,68803,(308) 384-6623,2021-10-14,Meat Processing; Poultry Processing,Bull Boy; Los Cantaros Mexican Food,15,1512,Small,40.913332714391,-98.379594208885,Hall County,31079,,N,2026-08-24,N,Active,,Hastings Foods L.L.C.,Bull Boy,20211014,,,,,Yes,,,,,Yes,,,4,,Alternative 1,,,,,,,
3403,M5686+P5686+V5686,M5686,P5686,V5686,,Wausa Lockers Inc.,,516 East Broadway  ,Wausa,NE,68786,(402) 586-2882,2019-01-23,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,15,1528,Very Small,42.498946018749,-97.538283019112,Knox County,31107,,N,2026-08-24,N,Active,,Wausa Lockers Inc.,Wausa Lockers Inc.,20190123,,,,Yes,Yes,Yes,,,,Yes,,,4,1,Alternative 3,,,,,,,
7070,M5687+P5687,M5687,P5687,,,Bay View Packing Company,,1906 W. St. Paul Avenue ,Milwaukee,WI,53233,(414) 344-3050,2021-07-23,Meat Processing; Poultry Processing,,25,2517,Small,43.035021993814,-87.937005966872,Milwaukee County,55079,,N,2026-08-24,N,Active,,Bay View Packing Company,Bay View Packing Company,20210723,,,,,Yes,,,,,Yes,,,3,,Alternative 1,,,,,,,
2603,M5688+P5688+V5688,M5688,P5688,V5688,,Ajinomoto Foods North America,00-281-2055,301 W. 3rd St. ,Toluca,IL,61369,(815) 452-2361,2021-08-11,Certification - Export; Meat Processing; Poultry Processing,Ajinomoto Foods; Ajinomoto Windsor; Windsor Foods,50,5006,Small,41.007008149913,-89.13675478271,Marshall County,17123,,N,2026-08-24,N,Active,,Ajinomoto Foods North America,Ajinomoto Foods,20210811,,,,,Yes,,,,,Yes,,,4,,Alternative 2 Choice 2,,,,,,,
837,M569+P569,M569,P569,,,MF Meats,,2063 Allen Street Extension ,Falconer,NY,14733,(716) 355-4111,2021-12-09,Meat Processing; Poultry Processing,Maplevale Farms Inc. LLC,60,6019,Small,42.112741653726,-79.195130741483,Chautauqua County,36013,,N,2026-08-24,N,Active,,MF Meats,Maplevale Farms Inc. LLC,20211209,,,,,Yes,,,,,Yes,,,4,,,,,,,,,
7071,M5694+P5694,M5694,P5694,,,Kent Quality Foods Inc.,,703 Leonard NW ,Grand Rapids,MI,49504,(616) 459-4595,2021-08-17,Meat Processing; Poultry Processing,,50,5009,Small,42.985655014862,-85.686163970123,Kent County,26081,,N,2026-08-24,N,Active,,Kent Quality Foods Inc.,Kent Quality Foods Inc.,20210817,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
6163811,M5694A+P5694A+V5694A,M5694A,P5694A,V5694A,,"Kent Quality Foods, Inc.",007854933,3426 Quincy Street ,Hudsonville,MI,49426,(616) 459-4595,2021-08-30,Meat Processing; Poultry Processing,,50,5009,Small,42.838434010203,-85.868744033328,Ottawa County,26139,,N,2026-08-24,N,Active,,"Kent Quality Foods, Inc.","Kent Quality Foods, Inc.",20210830,,,,,Yes,,,,,Yes,Yes,,5,,Alternative 2 Choice 2,,,,,,,
1973,M5696+P5696,M5696,P5696,,,AVF Holding LLC,,205 Ascot Valley Pkwy ,Cuyahoga Falls,OH,44223,(330) 376-9411,2021-10-04,Meat Processing; Poultry Processing,,50,5021,Very Small,41.163742999157,-81.518405024669,Summit County,39153,,N,2026-08-24,N,Active,,AVF Holding LLC,AVF Holding LLC,20211004,,,,,Yes,,,,,Yes,,,4,,,,,,,,,
3033,M5697+P5697+V5697,M5697,P5697,V5697,,Swanson Meat Co.,040326972,2700 26th Ave. South ,Minneapolis,MN,55406,(262) 312-8917,2022-03-23,Meat Processing; Poultry Processing; Voluntary Processing - Meat; Voluntary Slaughter - Meat,"Christofersen Meats Co.; Christofersen Meats, Inc.; Swanson Meats, Inc.; Swanson Natural Foods LLC",25,2512,Small,44.953031020683,-93.235376027057,Hennepin County,27053,,N,2026-08-24,N,Active,,Swanson Meat Co.,Christofersen Meats Co.,20220323,,,,,Yes,,,,,Yes,Yes,,4,,,,,NA,,,2025-06-29,2026-06-27
7072,M5699+P5699+V5699,M5699,P5699,V5699,,"Richelieu Foods, Inc.",186537676,121 Industrial Drive ,Beaver Dam,WI,53916,,2022-04-28,Certification - Export; Meat Processing; Poultry Processing,,25,2519,Small,43.476263984794,-88.826481964824,Dodge County,55027,,N,2026-08-24,N,Active,,"Richelieu Foods, Inc.","Richelieu Foods, Inc.",20220428,,,,,Yes,,,,,Yes,Yes,,5,,,,,,,,,
7074,M5706+P772,M5706,P772,,,"Giovanni's Appetizing Food Products, Inc.",,37775 32 Mile Road ,Richmond,MI,48062,(586) 727-9355,2021-09-22,Meat Processing; Poultry Processing,,50,5010,Very Small,42.809557884908,-82.736336520791,Macomb County,26099,,N,2026-08-24,N,Active,,"Giovanni's Appetizing Food Products, Inc.","Giovanni's Appetizing Food Products, Inc.",20210922,,,,,Yes,,,,,,,,3,,,,,,,,,
1975,M5710A+P5710A,M5710A,P5710A,,,Smithfield Packaged Meats Corp.,005213772,10000 Martin's Way ,Harrison,OH,45030,(513) 881-5800,2020-01-31,Meat Processing; Poultry Processing,Stefano Foods; Stefano's,50,5022,Small,39.233093014561,-84.774735013384,Hamilton County,39061,,N,2026-08-24,N,Active,,Smithfield Packaged Meats Corp.,Stefano Foods,20200131,,,,,Yes,,,,,Yes,,,5,,,,,,,,,
2604,M5712+P5712,M5712,P5712,,,Valley Meats LLC,,2302 First Street P.O. Box 69,Coal Valley,IL,61240,(309) 799-7341,2020-09-12,Meat Processing; Poultry Processing,J&B Brand Wholesale Meats,50,5005,Small,41.428455990473,-90.46191096793,Rock Island County,17161,,N,2026-08-24,N,Active,,Valley Meats LLC,J&B Brand Wholesale Meats,20200912,,,,,Yes,,,,,Yes,Yes,,5,,,,,,,,,
3407,M5722+P5722,M5722,P5722,,,Toman's City Market,,219 Pine St. ,Clarkson,NE,68629,(402) 892-3452,2014-10-14,Meat Processing,,15,1528,Very Small,41.726324858516,-97.122249569215,Colfax County,31037,,N,2026-08-24,N,Active,,Toman's City Market,Toman's City Market,20141014,,,,,Yes,,,,,Yes,,,1,,Alternative 2 Choice 2,,,,,,,
3408,M5723+P5723,M5723,P5723,,,"Fremont Meat Market, Inc.",,1605 North Main St.  ,Fremont,NE,68025,(402) 721-8782,2017-08-08,Meat Processing; Poultry Processing,,15,1516,Very Small,41.44439598147,-96.49543202319,Dodge County,31053,,N,2026-08-24,N,Active,,"Fremont Meat Market, Inc.","Fremont Meat Market, Inc.",20170808,,,,,Yes,,,,,Yes,Yes,,3,,,,,,,,,
3409,M5726+P5726+V5726,M5726,P5726,V5726,,"Fairbury Steaks, Inc.",,504 D Street ,Fairbury,NE,68352,(402) 729-3364,2022-01-12,Poultry Processing; Voluntary Processing - Meat,,15,1516,Very Small,40.136381048902,-97.181190058297,Jefferson County,31095,,N,2026-08-24,N,Active,,"Fairbury Steaks, Inc.","Fairbury Steaks, Inc.",20220112,,,,,Yes,,,,,Yes,,,2,,,,,,,,,
3411,M5729+P5729+V5729,M5729,P5729,V5729,,Twin Loups Quality Meats,,805 Howard Ave. ,St Paul,NE,68873,(308) 754-4031,2021-10-07,Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Poultry; Voluntary Slaughter - Meat; Voluntary Slaughter - Poultry,Havlik's Locker Plant,15,1512,Very Small,41.213071002258,-98.459746035961,Howard County,31093,,N,2026-08-24,N,Active,,Twin Loups Quality Meats,Havlik's Locker Plant,20211007,,,,Yes,Yes,Yes,,,,Yes,,,3,1,,,,,,,,
7076,M5742+P5742,M5742,P5742,,,"Country Maid, Inc.",,1919 South Kinnickinnic Avenue ,Milwaukee,WI,53204,(414) 383-3970,2022-03-18,Meat Processing; Poultry Processing,,25,2517,Small,43.009449016773,-87.910048006061,Milwaukee County,55079,,N,2026-08-24,N,Active,,"Country Maid, Inc.","Country Maid, Inc.",20220318,,,,,Yes,,,,,Yes,Yes,,4,,Alternative 3,,,,,,,
7078,M5754+P5754,M5754,P5754,,,"Nestle USA, Inc.",,401 West North Avenue ,Little Chute,WI,54140,(920) 788-0605,2018-06-22,Meat Processing; Poultry Processing,"California Pizza Kitchen; DiGiorno Foods Company; Jack's Frozen Pizza, Inc; Nestle Pizza Division; Outsiders Pizza Company; Tombstone Pizza Corporation; Urban Bistro",25,2524,Large,44.285447008109,-88.324331030401,Outagamie County,55087,,N,2026-08-24,N,Active,,"Nestle USA, Inc.",California Pizza Kitchen,20180622,,,,,Yes,,,,,Yes,Yes,,5,,,,,,,,,
3654,M5766+P5766+V5766,M5766,P5766,V5766,,Alewel's Country Meats,053936969,911 N Simpson Dr ,Warrensburg,MO,64093,(660) 747-8261,2021-07-22,Meat Processing; Poultry Processing; Voluntary Processing - Meat,Alewel's Country Meats,35,3508,Small,38.777603003559,-93.735874972183,Johnson County,29101,,N,2026-08-24,N,Active,,Alewel's Country Meats,Alewel's Country Meats,20210722,,,,,Yes,,,,,Yes,Yes,,3,,Alternative 3,,,,,,,
